SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
10135,"5001636","1","Gear","Video Games/DS","2012","The Lord of the Rings Video Game",,,29.99,29.99,29.99,,"https://images.brickset.com/sets/images/5001636-1.jpg",84,36
10173,"5001641","1","Gear","Video Games/PC","2012","The Lord of the Rings Video Game ",,,24.99,29.99,29.99,,"https://images.brickset.com/sets/images/5001641-1.jpg",229,40
10137,"5001643","1","Gear","Video Games/3DS","2012","The Lord of the Rings Video Game",,,34.99,39.99,39.99,,"https://images.brickset.com/sets/images/5001643-1.jpg",81,38
10232,"5001909","1","Gear","Digital media","2012","Ninjago: Masters of Spinjitzu: Rise of the Green Ninja",,,,14.99,16.99,,"https://images.brickset.com/sets/images/5001909-1.jpg",80,70
10041,"6012292","1","Gear","Storage","2012","Friends small bag",,,,,,,"https://images.brickset.com/sets/images/6012292-1.jpg",5,42
24460,"6012298","1","Ninjago","Promotional","2012","Promotional polybag",,11,,,,,"https://images.brickset.com/sets/images/6012298-1.jpg",21,133
22518,"6012306","1","Gear","Key Chains/Star Wars","2012","Battle of Hoth Dice",,,,,,,"https://images.brickset.com/sets/images/6012306-1.jpg",70,211
9782,"6024305","1","Friends","Promotional","2012","Best Friends bricks",,2,0,,,,"https://images.brickset.com/sets/images/6024305-1.jpg",150,285
10006,"6032459","1","Gear","Digital media","2012","Friends",,,,,,,"https://images.brickset.com/sets/images/6032459-1.jpg",53,51
9953,"6038514","1","Gear","Digital media","2012","The LEGO Story",,,,,,,"https://images.brickset.com/sets/images/6038514-1.jpg",64,208
22820,"9003066","1","Gear","Watches/Clocks","2012","HERO Factory watch",,,,,,,9,13
10370,"9003936","1","Gear","Watches/Clocks","2012","Captain Rex Minifigure Clock",,,24.99,,,,"https://images.brickset.com/sets/images/9003936-1.jpg",45,42
22609,"9005251","1","Gear","Watches/Clocks","2012","Fang-Suei Minifigure Clock",,,23.99,,,,16,23
10238,"9005602","1","Gear","Watches/Clocks","2012","Savage Opress Alarm Clock",,,24.99,,,,27,35
9780,"ALPHARETTA","1","Promotional","LEGO brand store opening set","2012","Alpharetta Exclusive Minifigure Pack",3,15,,0,,,"https://images.brickset.com/sets/images/ALPHARETTA-1.jpg",23,183
9838,"BILBO","1","The Hobbit","An Unexpected Journey","2012","Bilbo Baggins ",,4,,0,,,"https://images.brickset.com/sets/images/BILBO-1.jpg",94,772
9844,"CELEBVI","1","Star Wars","Episode V","2012","Mini Slave I",1,80,,,,,"https://images.brickset.com/sets/images/CELEBVI-1.jpg",251,1386
9603,"CITYDVD","1","Gear","Digital media","2012","LEGO City: Mini Movie Collection DVD",,,0,,,,41,79
9776,"COMCON019","1","Star Wars","Episode I","2012","Sith Infiltrator (SDCC 2012 exclusive)",1,84,,40,,,"https://images.brickset.com/sets/images/COMCON019-1.jpg",204,1135
9773,"COMCON020","1","DC Comics Super Heroes","Promotional Exclusive Minifigure","2012","Shazam (SDCC 2012 exclusive)",1,,,,,,"https://images.brickset.com/sets/images/COMCON020-1.jpg",220,1342
9772,"COMCON021","1","Marvel Super Heroes","Comics","2012","Phoenix (SDCC 2012 exclusive)",1,5,,,,,"https://images.brickset.com/sets/images/COMCON021-1.jpg",257,1467
9775,"COMCON022","1","DC Comics Super Heroes","Promotional Exclusive Minifigure","2012","Bizarro (SDCC 2012 exclusive)",1,4,,,,,"https://images.brickset.com/sets/images/COMCON022-1.jpg",232,1315
9774,"COMCON023","1","Marvel Super Heroes","Comics","2012","Spider-Man in Black Symbiote Costume ",1,4,,,,,"https://images.brickset.com/sets/images/COMCON023-1.jpg",208,1415
10124,"COMCON024","1","Star Wars","Episode IV","2012","Luke Skywalker's Landspeeder - Mini - New York Comic-Con 2012 Exclusive",1,110,,,,,"https://images.brickset.com/sets/images/COMCON024-1.jpg",238,1206
10153,"COMCON025","1","Teenage Mutant Ninja Turtles","Promotional","2012","Shadow Leonardo",1,7,,,,,"https://images.brickset.com/sets/images/COMCON025-1.jpg",59,538
22412,"COMCON026","1","Teenage Mutant Ninja Turtles","Promotional","2012","Kraang",1,,,,,,"https://images.brickset.com/sets/images/COMCON026-1.jpg",53,408
9591,"COSTAMESA","1","Promotional","LEGO brand store opening set","2012","Costa Mesa, Exclusive Minifigure Pack",3,15,,0,,,"https://images.brickset.com/sets/images/COSTAMESA-1.jpg",29,167
9739,"ELIZABETH","1","Promotional","LEGO brand store opening set","2012","Elizabeth Exclusive Minifigure Pack",,15,,0,,,"https://images.brickset.com/sets/images/ELIZABETH-1.jpg",41,183
22402,"ESSEN","1","Promotional","LEGO brand store opening set","2012","Essen, Germany, Exclusive Minifigure Pack",,,0,0,,,"https://images.brickset.com/sets/images/ESSEN-1.jpg",30,164
9645,"HEROBOX","1","Games","Heroica","2012","Limited Edition Box Set",,,,,,,15,108
9460,"ICECREAM","1","Friends","Promotional","2012","Ice Cream Stand",,14,0,0,,,"https://images.brickset.com/sets/images/ICECREAM-1.jpg",155,485
25830,"ISBN0756666937","1","Books","Dorling Kindersley","2012","The LEGO Book, Expanded and fully revised",,,,,,,"https://images.brickset.com/sets/images/ISBN0756666937-1.jpg",471,115
10096,"ISBN0756692547","1","Books","Dorling Kindersley","2012","LEGO Friends: Brickmaster",,0,18.99,,,,"https://images.brickset.com/sets/images/ISBN0756692547-1.jpg",546,100
9874,"ISBN0756692555","1","Books","Dorling Kindersley","2012","LEGO Ninjago: Fight the Power of the Snakes: Brickmaster",,156,18.99,,,,"https://images.brickset.com/sets/images/ISBN0756692555-1.jpg",556,172
